text,Tag,sentiment
"আপনি ভালো পার্শ্ববর্তী রেস্টুরেন্টে  পান করেছি যা তার চেয়ে ভালো কিছু নয়,কিন্তু খাদ্যটি  o.k.",neutral,2
আমাদের মহান পাত্র-স্টিকার এবং একটি  মহান  ছিল  ছিল   ছিল  ছিল।,positive,1
আমি মনে করি স্টাফ ডিজনির চেয়েও ভাল ছিল।,positive,1
"এই রেস্টুরেন্ট ভাল করে পর্যালোচনা করার পর, আমরা দুই বন্ধু মিলে সিদ্ধান্ত নিয়েছে।",neutral,2
"এমন কোনও রেস্টুরেন্ট হবে না যা আমি ফিরে আসব,যদিও $ 20 এন্ট্রি রেঞ্জটি অতিশয় ব্যয়বহুল নয়, নিউইয়র্ক সিটিতে, এই পরিসরে স্পষ্টভাবে ভাল খাদ্য রয়েছে, এবং তাই নীলকান্তমণি, এটি সুন্দর বায়ুমণ্ডল সত্ত্বেও।",negative,0
"এমন কোনও রেস্টুরেন্ট হবে না যা আমি ফিরে আসব,যদিও $ 20 এন্ট্রি রেঞ্জটি অতিশয় ব্যয়বহুল নয়, নিউইয়র্ক সিটিতে, এই পরিসরে স্পষ্টভাবে ভাল খাদ্য রয়েছে, এবং তাই নীলকান্তমণি, এটি সুন্দর বায়ুমণ্ডল সত্ত্বেও।",positive,1
"এমন কোনও রেস্টুরেন্ট হবে না যা আমি ফিরে আসব,যদিও $ 20 এন্ট্রি রেঞ্জটি অতিশয় ব্যয়বহুল নয়, নিউইয়র্ক সিটিতে, এই পরিসরে স্পষ্টভাবে ভাল খাদ্য রয়েছে, এবং তাই নীলকান্তমণি, এটি সুন্দর বায়ুমণ্ডল সত্ত্বেও।",positive,1
"এমন কোনও রেস্টুরেন্ট হবে না যা আমি ফিরে আসব,যদিও $ 20 এন্ট্রি রেঞ্জটি অতিশয় ব্যয়বহুল নয়, নিউইয়র্ক সিটিতে, এই পরিসরে স্পষ্টভাবে ভাল খাদ্য রয়েছে, এবং তাই নীলকান্তমণি, এটি সুন্দর বায়ুমণ্ডল সত্ত্বেও।",negative,0
"একটি সন্দেহ ছাড়া Orsay, NYC মধ্যে খাঁটি ফরাসি খাদ্য জন্য একটি ভাল সংখ্যা। ।",positive,1
"অবশেষে এটি পাওয়া যায় যে,আমি নিউইয়র্কে একটি রেস্টুরেন্টের জন্য সত্যিই কঠোর পরিশ্রম করছিলাম যেখানে আমি সত্যিই অবাঞ্ছিত এবং উপেক্ষা করে থাকি ",negative,0
"এটি অবশ্যই একটি স্থান নয়,যদি আপনি যদি কাউকে প্রভাবিত করতে চান ।",negative,0
"খাদ্য সাধারণত ঠান্ডা হয় ওয়েল,  কখনও তাদের deliveries জন্য ",negative,0
