text,Tag,sentiment,temp_list
"অবশ্যই বাংলাদেশ, এই সিরিজে শ্রিলংকা কে প্রতিটা ম্যাচে হারিয়ে হাতুরুকে একটা উচিত জবাব দেওয়া যেতে পারে,",positive,1,"['অবশ্যই', 'বাংলাদেশ', 'সিরিজে', 'শ্রিলংকা', 'প্রতিটা', 'ম্যাচে', 'হারিয়ে', 'হাতুরুকে', 'একটা', 'জবাব', 'পারে']"
যারা জিম্বাবুয়া সাপোর্টার তারা মনে হয় ভারতের জঙ্গিগুষ্টির ফসল কারণ নিজের দেশ যদি না পারে তবু বাংলাদেশ,negative,0,"['জিম্বাবুয়া', 'সাপোর্টার', 'ভারতের', 'জঙ্গিগুষ্টির', 'ফসল', 'দেশ', 'বাংলাদেশ']"
আরে আবাল ফেভারিট আর সাপোর্ট দুইটা আকাশ জমিন পার্থক্য,negative,0,"['আরে', 'আবাল', 'ফেভারিট', 'সাপোর্ট', 'দুইটা', 'আকাশ', 'জমিন', 'পার্থক্য']"
জিম্বাবুয়ে।,negative,0,['জিম্বাবুয়ে']
বাংলাদেশ তিন নাম্বার হবে।কারন আবার নেগেটিপ খেলোয়াড়ে দল ভরছে।,negative,0,"['বাংলাদেশ', 'তিন', 'নাম্বার', 'হবেকারন', 'নেগেটিপ', 'খেলোয়াড়ে', 'দল', 'ভরছে']"
জো জিতা ওহি সিকানদার! তাই যে জিতবে সেই ফেভারিট!,negative,0,"['জো', 'জিতা', 'ওহি', 'সিকানদার', 'জিতবে', 'ফেভারিট']"
 নিঃসেন্দহে বাংলাদেশ ফেভারিট।,positive,1,"['নিঃসেন্দহে', 'বাংলাদেশ', 'ফেভারিট']"
 তিনটাই একই মানের।,neutral,2,"['তিনটাই', 'মানের']"
শ্রীলঙ্কা,neutral,2,['শ্রীলঙ্কা']
এই সিরিজে বাংলাদেশ কে ফেভারিট মানতে হবে আমার বিশ্বাস বাংলাদেশ ফাইনাল খেলবে৷,positive,1,"['সিরিজে', 'বাংলাদেশ', 'ফেভারিট', 'মানতে', 'বিশ্বাস', 'বাংলাদেশ', 'ফাইনাল', 'খেলবে৷']"
মনে এই সিরিজে জিম্বাবোয়ে সবচেয়ে ফেভারিট ।,positive,1,"['সিরিজে', 'জিম্বাবোয়ে', 'সবচেয়ে', 'ফেভারিট']"
মনে এই সিরিজে জিম্বাবোয়ে সবচেয়ে ফেভারিট ।,positive,1,"['সিরিজে', 'জিম্বাবোয়ে', 'সবচেয়ে', 'ফেভারিট']"
এই ত্রিদেশীয় সিরিজে বাংলাদেশ ফেভারিট।,positive,1,"['ত্রিদেশীয়', 'সিরিজে', 'বাংলাদেশ', 'ফেভারিট']"
"ফেবারিট বাংলাদেশ, জিম্বাবুয়ে আন্ডারডগ।",neutral,2,"['ফেবারিট', 'বাংলাদেশ', 'জিম্বাবুয়ে', 'আন্ডারডগ']"
যারা ৩ডিপার্টমেন্টে ভাল খেলবে তারা।,neutral,2,"['৩ডিপার্টমেন্টে', 'ভাল', 'খেলবে', 'তারা']"
আবেগ দিয়ে খেলা হয়না।পাপন সাহেব স্বল্প মেয়াদি সফল হলেও বাংলাদেশ ,negative,0,"['আবেগ', 'দিয়ে', 'খেলা', 'হয়নাপাপন', 'সাহেব', 'স্বল্প', 'মেয়াদি', 'সফল', 'বাংলাদেশ']"
সুজন সাহেবের মতো ম্যানেজার থাকলে এমনই তো হবার কথা।,negative,0,"['সুজন', 'সাহেবের', 'ম্যানেজার', 'থাকলে', 'এমনই', 'হবার', 'কথা']"
হাতুরু কিন্তু এইসব ব্যাপারে খুব প্রফেশনাল ছিলেন।,neutral,2,"['হাতুরু', 'এইসব', 'প্রফেশনাল', 'ছিলেন']"
খেলোয়াড় নির্বাচন অথবা কাউকে বাদ দেবার আগে তিনি ভাবাবেগে আপ্লুত হতেন না।,positive,1,"['খেলোয়াড়', 'নির্বাচন', 'বাদ', 'দেবার', 'ভাবাবেগে', 'আপ্লুত', 'হতেন', 'না']"
" শুধু ক্রিকেট নয়, আমাদের কর্মক্ষেত্রেও প্রফেশনালিজম একদম সহ্য করতে পারি না আমরা বাংলাদেশিরা। ",negative,0,"['ক্রিকেট', 'নয়', 'কর্মক্ষেত্রেও', 'প্রফেশনালিজম', 'একদম', 'সহ্য', 'বাংলাদেশিরা']"
মমিনুলের জোড়া সেঞ্চুরিকে কেন পাত্তা দেননি হাতুরু সেটা ঠিক পরের ইনিংসে আলসেমি করে রান আউট হয়ে প্রমাণ করে দিল মমিনুল নিজেই।,negative,0,"['মমিনুলের', 'জোড়া', 'সেঞ্চুরিকে', 'পাত্তা', 'দেননি', 'হাতুরু', 'পরের', 'ইনিংসে', 'আলসেমি', 'রান', 'আউট', 'হয়ে', 'প্রমাণ', 'দিল', 'মমিনুল', 'নিজেই']"
" তামিম আমাদের যতো বড় স্টার ব্যাটসম্যান হোক, কোনমতেই ইনিংসের প্রথম ওভারে কট এন্ড বোল্ড হওয়া মেনে নেয়া যায় না। ",negative,0,"['তামিম', 'যতো', 'বড়', 'স্টার', 'ব্যাটসম্যান', 'হোক', 'কোনমতেই', 'ইনিংসের', 'ওভারে', 'কট', 'এন্ড', 'বোল্ড', 'হওয়া', 'মেনে', 'নেয়া', 'যায়', 'না']"
" পেশাদারিত্বের বড় অভাব.......এজন্যই সাকিব, মাশরাফি আর মুশফিক একসাথে জেমি সিডন্সের কোচ হওয়া আটকে দি",negative,0,"['পেশাদারিত্বের', 'বড়', 'অভাবএজন্যই', 'সাকিব', 'মাশরাফি', 'মুশফিক', 'একসাথে', 'জেমি', 'সিডন্সের', 'কোচ', 'হওয়া', 'আটকে', 'দি']"
লায়নদের জন্য ফাঁদ পেতে সেই ফাঁদে এখন টাইগাররা আটকা পড়তে যাচ্ছে!!!,negative,0,"['লায়নদের', 'ফাঁদ', 'পেতে', 'ফাঁদে', 'টাইগাররা', 'আটকা', 'পড়তে', 'যাচ্ছে']"
আমাদের এখন ক্রিকেট খেলা ছেড়ে দিয়ে এর পিছনে যে অর্থ খরচ করা হয় তা দিয়ে বরন্চ দারিদ্র ও বেকারত্ব দূর করার জন্য প্রকল্প নেয়া হোক।লো।,negative,0,"['ক্রিকেট', 'খেলা', 'ছেড়ে', 'দিয়ে', 'পিছনে', 'অর্থ', 'খরচ', 'দিয়ে', 'বরন্চ', 'দারিদ্র', 'বেকারত্ব', 'দূর', 'প্রকল্প', 'নেয়া', 'হোকলো']"
বাংলাদেশের ব্যাটিং কান্ড ৪র্থ ইনিংসে দেখিয়ে দেেব ওরা বাংলার সত্যিকারের টাইগার,positive,1,"['বাংলাদেশের', 'ব্যাটিং', 'কান্ড', '৪র্থ', 'ইনিংসে', 'দেখিয়ে', 'দেেব', 'বাংলার', 'সত্যিকারের', 'টাইগার']"
বাংলাদেশের ব্যাটিং কান্ড ৪র্থ ইনিংসে দেখিয়ে দেেব ওরা বাংলার সত্যিকারের টাইগার,positive,1,"['বাংলাদেশের', 'ব্যাটিং', 'কান্ড', '৪র্থ', 'ইনিংসে', 'দেখিয়ে', 'দেেব', 'বাংলার', 'সত্যিকারের', 'টাইগার']"
